 	density	u_1	u_2	u_3	sigma_11	sigma_12	I1	I2	I3	dI_1	dI_2	dI_3
0.00695	9.57794	0.373677	-0.00291457	0.0655256	-18.8148	0.186276	-1.79477	-10.6283	4.98449	-11.1769	15.1089	3.16134	3.31323	1.15038
0.007	9.57878	0.373656	-0.00401614	0.0546045	-18.8103	0.199795	-1.51176	-10.641	4.98722	-11.1749	17.6191	3.16126	3.31335	1.15058
0.00705	9.57933	0.373602	-0.00463603	0.0449931	-18.8049	0.198145	-1.25832	-10.6497	4.98866	-11.1728	19.5902	3.16118	3.3134	1.15071
0.0071	9.57964	0.373506	-0.00493092	0.0366589	-18.7989	0.198005	-1.0371	-10.6553	4.98947	-11.1704	21.0964	3.1611	3.31339	1.15079
0.00715	9.57976	0.373375	-0.00511857	0.0295586	-18.7915	0.19469	-0.846067	-10.658	4.98972	-11.1674	22.2093	3.16102	3.31335	1.15082
0.0072	9.57973	0.373215	-0.00510678	0.0235653	-18.7826	0.177887	-0.681353	-10.658	4.98947	-11.1636	23.0104	3.16095	3.31326	1.15081
0.00725	9.57959	0.373025	-0.0048773	0.0185774	-18.7722	0.160559	-0.542894	-10.6559	4.98901	-11.1589	23.5637	3.16086	3.31314	1.15078
0.0073	9.57934	0.372801	-0.00435406	0.0144817	-18.76	0.141838	-0.427753	-10.652	4.9884	-11.1533	23.9401	3.16077	3.31299	1.15072
0.00735	9.579	0.372536	-0.0036781	0.0111578	-18.7457	0.121569	-0.333007	-10.6463	4.98765	-11.1465	24.1918	3.16067	3.31281	1.15063
0.0074	9.57855	0.372216	-0.00303335	0.00849175	-18.7285	0.10112	-0.256021	-10.6388	4.98677	-11.1383	24.3571	3.16055	3.31258	1.15053
0.00745	9.57798	0.371821	-0.00246411	0.00638121	-18.7074	0.0820419	-0.194342	-10.6291	4.98572	-11.1282	24.4688	3.1604	3.3123	1.15039
0.0075	9.57725	0.371323	-0.00195791	0.00473285	-18.681	0.0650624	-0.145601	-10.6167	4.98443	-11.1154	24.5559	3.16022	3.31194	1.15021
0.00755	9.57629	0.370678	-0.00151702	0.00346244	-18.647	0.0503768	-0.107592	-10.6006	4.98279	-11.099	24.6442	3.15999	3.31147	1.14998
0.0076	9.57502	0.369821	-0.0011419	0.00249601	-18.6022	0.0379265	-0.0783323	-10.5793	4.98064	-11.0774	24.7586	3.15968	3.31086	1.14968
0.00765	9.57329	0.368659	-0.000826475	0.00176966	-18.5417	0.0274873	-0.0560806	-10.5505	4.97775	-11.0483	24.9262	3.15926	3.31002	1.14926
0.0077	9.5709	0.367055	-0.000561557	0.00122966	-18.4585	0.0186556	-0.0393219	-10.5111	4.97376	-11.0085	25.1799	3.15869	3.30887	1.14869
0.00775	9.56755	0.364807	-0.000344589	0.000833305	-18.3426	0.0105976	-0.0267085	-10.4561	4.96818	-10.953	25.5615	3.15789	3.30725	1.14789
0.0078	9.56281	0.361628	-0.000188645	0.000549936	-18.1795	0.00520678	-0.0176581	-10.3788	4.96031	-10.8748	26.1249	3.15675	3.30497	1.14675
0.00785	9.55609	0.357112	-0.000110804	0.000357582	-17.9488	0.00339574	-0.0116413	-10.2693	4.94914	-10.7642	26.9366	3.15514	3.30172	1.14514
0.0079	9.54653	0.350702	-7.50228e-05	0.000229772	-17.623	0.0025835	-0.00759444	-10.1142	4.93329	-10.6075	28.0721	3.15285	3.29712	1.14285
0.00795	9.53301	0.341659	-5.2262e-05	0.000145038	-17.1658	0.0018507	-0.00484715	-9.89557	4.91091	-10.3867	29.5979	3.14961	3.29062	1.13961
0.008	9.51411	0.329059	-3.50867e-05	8.94809e-05	-16.5333	0.00124038	-0.00301638	-9.59085	4.8797	-10.0788	31.533	3.1451	3.28155	1.1351
0.00805	9.48814	0.311847	-2.25882e-05	5.38007e-05	-15.6768	0.000798662	-0.00182715	-9.17395	4.83699	-9.65764	33.787	3.13891	3.26911	1.12891
0.0081	9.45338	0.28902	-1.4023e-05	3.145e-05	-14.5516	0.000497356	-0.00107431	-8.61856	4.78008	-9.09656	36.0518	3.13065	3.25251	1.12065
0.00815	9.40853	0.25993	-8.41104e-06	1.78328e-05	-13.1356	0.00029905	-0.000611309	-7.90664	4.70714	-8.37736	37.7133	3.12004	3.23119	1.11004
0.0082	9.35338	0.224661	-4.87057e-06	9.79049e-06	-11.4489	0.000173161	-0.000335914	-7.03949	4.61821	-7.50131	37.9585	3.10707	3.20511	1.09707
0.00825	9.28995	0.185686	-2.7218e-06	5.20247e-06	-9.57828	9.65093e-05	-0.00017824	-6.05064	4.51698	-6.50233	35.3534	3.09224	3.17531	1.08224
0.0083	9.22381	0.147552	-1.47066e-06	2.68141e-06	-7.7034	5.19419e-05	-9.16531e-05	-5.02965	4.41262	-5.47091	29.3488	3.07689	3.14444	1.06689
0.00835	9.16118	0.113364	-7.71746e-07	1.34677e-06	-6.00473	2.71509e-05	-4.59425e-05	-4.08082	4.31495	-4.51231	21.7593	3.06245	3.11542	1.05245
0.0084	9.10591	0.0843765	-3.95445e-07	6.6282e-07	-4.57283	1.38648e-05	-2.25813e-05	-3.26533	4.2297	-3.6883	14.6723	3.04979	3.08997	1.03979
0.00845	9.05993	0.0611124	-1.98893e-07	3.21326e-07	-3.43109	6.95483e-06	-1.09411e-05	-2.60554	4.15946	-3.02149	9.10248	3.03931	3.06891	1.02931
0.0085	9.02354	0.0432697	-9.86401e-08	1.54123e-07	-2.56032	3.44262e-06	-5.24848e-06	-2.09703	4.10432	-2.50746	5.25555	3.03106	3.05233	1.02106
